generation,reward
17160, 86.5
17170, 79.7
17180, 82.0
17190, 87.7
17200, 95.6
17210, 103.7
17220, 101.5
17230, 92.2
17240, 83.2
17250, 83.0
17260, 77.0
17270, 77.0
17280, 76.4
17290, 63.6
17300, 50.4
17310, 47.4
17320, 59.8
17330, 58.9
17340, 58.4
17350, 42.2
17360, 36.4
17370, 35.2
17380, 32.0
17390, 38.7
17400, 48.7
17410, 39.8
17420, 38.3
17430, 40.5
17440, 47.9
17450, 55.4
17460, 54.5
17470, 58.0
17480, 62.8
17490, 68.9
17500, 61.5
17510, 58.9
17520, 49.4
17530, 39.2
17540, 38.7
17550, 40.0
17560, 41.0
17570, 38.9
