generation,reward
13520, -23.2
13530, -27.7
13540, -33.9
13550, -44.9
13560, -42.2
13570, -40.6
13580, -30.1
13590, -32.5
13600, -36.7
13610, -37.8
13620, -22.1
13630, -23.2
13640, -26.5
13650, -25.9
13660, -28.4
13670, -25.5
13680, -25.1
13690, -33.7
13700, -36.2
13710, -35.3
13720, -47.9
13730, -53.5
13740, -54.0
13750, -43.9
13760, -45.3
13770, -51.9
13780, -58.8
13790, -44.2
13800, -41.0
13810, -44.4
13820, -45.7
13830, -40.2
13840, -35.2
13850, -38.2
13860, -37.3
13870, -38.4
13880, -44.6
13890, -50.5
13900, -46.4
13910, -44.9
13920, -46.7
13930, -52.9
13940, -54.5
13950, -67.1
13960, -74.6
13970, -73.3
13980, -70.1
13990, -63.2
14000, -65.1
14010, -73.9
14020, -69.0
14030, -70.4
14040, -75.6
14050, -60.9
14060, -55.1
14070, -55.4
14080, -46.3
14090, -46.7
14100, -52.2
14110, -43.0
14120, -44.8
14130, -42.1
14140, -40.4
14150, -49.6
14160, -59.4
14170, -57.5
14180, -68.6
14190, -75.9
14200, -65.6
14210, -73.3
14220, -71.4
14230, -63.6
14240, -60.1
14250, -52.7
14260, -51.8
14270, -55.2
14280, -51.8
14290, -48.5
14300, -44.2
14310, -42.8
14320, -39.8
14330, -52.0
14340, -50.2
14350, -54.4
14360, -49.4
14370, -45.3
14380, -44.4
14390, -48.4
14400, -53.6
14410, -49.2
14420, -55.4
14430, -50.2
14440, -50.3
14450, -40.0
14460, -35.6
14470, -40.1
14480, -35.2
14490, -35.1
14500, -33.3
14510, -26.0
14520, -24.5
14530, -24.5
14540, -21.4
14550, -31.0
14560, -37.0
14570, -35.0
14580, -34.3
14590, -30.7
14600, -38.0
14610, -43.5
14620, -41.5
14630, -48.7
14640, -54.2
14650, -50.5
14660, -42.1
14670, -44.6
14680, -54.9
14690, -51.3
14700, -45.2
14710, -36.0
14720, -26.1
14730, -11.9
14740, -9.4
14750, -5.8
14760, -6.7
14770, 2.3
14780, 17.4
14790, 15.2
14800, 18.5
14810, 10.0
14820, 4.7
14830, 5.1
14840, 4.0
14850, -2.5
14860, -6.1
14870, -16.7
14880, -22.6
14890, -20.0
14900, -24.1
14910, -24.2
14920, -33.5
14930, -38.9
14940, -37.7
14950, -37.6
14960, -32.4
14970, -26.9
14980, -34.0
14990, -31.2
15000, -31.7
15010, -37.9
15020, -31.9
15030, -32.6
15040, -35.6
15050, -39.6
15060, -46.2
15070, -36.7
15080, -31.7
15090, -39.4
15100, -42.2
15110, -40.4
15120, -38.6
15130, -43.7
15140, -38.5
15150, -34.8
15160, -33.1
15170, -44.4
15180, -48.1
15190, -50.0
15200, -49.8
15210, -43.7
15220, -46.6
15230, -38.4
15240, -46.4
15250, -45.3
15260, -45.6
15270, -42.3
15280, -46.2
15290, -41.2
15300, -39.3
15310, -44.8
15320, -41.2
15330, -46.8
15340, -40.1
15350, -45.5
15360, -47.6
15370, -51.2
15380, -51.5
15390, -44.3
15400, -47.5
15410, -45.3
15420, -43.9
15430, -37.9
15440, -39.7
15450, -27.3
15460, -25.5
15470, -17.5
15480, -20.1
15490, -25.8
15500, -28.1
15510, -28.9
15520, -32.6
15530, -32.8
15540, -29.2
15550, -36.2
15560, -22.6
15570, -31.9
15580, -25.1
15590, -29.3
15600, -33.0
15610, -32.5
15620, -30.4
15630, -33.4
15640, -37.7
15650, -40.7
15660, -53.3
15670, -48.3
15680, -47.6
15690, -37.3
15700, -30.5
15710, -32.1
15720, -36.8
15730, -32.2
15740, -35.8
15750, -37.6
15760, -41.7
15770, -37.8
15780, -38.0
15790, -49.0
15800, -35.0
15810, -30.8
15820, -24.7
15830, -31.3
15840, -29.5
15850, -24.3
15860, -24.9
15870, -28.5
15880, -28.0
15890, -29.7
15900, -41.1
15910, -47.2
15920, -53.5
15930, -40.2
15940, -41.1
15950, -39.5
15960, -29.6
15970, -28.2
15980, -26.8
15990, -17.1
16000, -11.7
16010, -14.2
16020, -7.9
16030, -19.6
16040, -19.4
16050, -12.9
16060, -25.6
16070, -23.0
16080, -28.6
16090, -34.7
16100, -40.7
16110, -39.7
16120, -43.5
16130, -36.6
16140, -24.2
16150, -26.8
16160, -21.5
16170, -23.9
16180, -21.0
16190, -16.0
16200, -3.1
16210, 0.4
16220, 5.1
16230, 0.4
16240, -14.4
16250, -19.3
16260, -24.2
16270, -29.1
16280, -26.1
16290, -37.5
16300, -52.5
16310, -47.5
16320, -47.1
16330, -44.2
16340, -44.5
16350, -46.2
16360, -36.1
16370, -28.0
16380, -29.5
16390, -27.2
16400, -21.3
16410, -26.4
16420, -30.5
16430, -34.2
16440, -23.6
16450, -19.9
16460, -24.9
16470, -29.4
16480, -31.1
16490, -33.6
16500, -39.7
16510, -32.1
16520, -31.0
16530, -31.4
16540, -32.5
16550, -35.7
16560, -33.8
16570, -34.6
16580, -32.2
16590, -23.9
16600, -22.8
16610, -38.7
16620, -43.1
16630, -38.1
16640, -44.1
16650, -44.2
16660, -44.1
16670, -41.5
16680, -44.7
16690, -44.0
16700, -42.8
16710, -35.0
16720, -19.7
16730, -21.2
16740, -23.9
16750, -15.7
16760, -20.5
16770, -19.7
16780, -18.0
